Source,Target,Gen_comp,ChrF,Cos_sim_t5,Gen_comp1,Gen_comp2
My wives said she would like have register put room.,My wife said she would like to have a register put in this room.,I thought it would be a bad idea.,13.24297786364594,0.66520786,I thought that was a good idea.,I thought it would be a great idea.
I know it.,I know it.,I don't have to prove it to you.,10.377367759176297,0.74735427,I don't have to prove it to anyone.,I don't have to prove it.
Just keep talking.,Just keep talking.,I'm going to get you out of here.,11.336456259368392,0.6925612,I'm going to get you out of this.,I'm not trying to be rude.
I like cities life parents.,I like city life away from parents.,I hate the country life with my parents.,35.94134552420541,0.81491405,I hate the country life my parents.,I hate the country life.
Uh prevent you from go anywhere,Uh prevent you from going anywhere and then tha.,Uh prevent you from go anywhere,60.18457060985689,0.97628593,Uh prevent you from go anywhere,Uh prevent you from go anywhere.
We have uh.,We have uh.,a problem.,5.555555555555555,0.73376274,a problem here.,a problem with the roof.
And i found there is two books list our names one.,And i found there is two books listed under her name besides this one.,I want to read the book list our names one.,23.688560637555618,0.7952478,I think we should write a book together.,I want to read the book list our names.
Although if we do it sidewalls.,Although if we do it in the sidewalls.,I don't know if it's a good idea to do it on the sidewalls.,45.8060945785536,0.8987663,I don't know if it's a good idea.,I don't know if it's a good idea to do it.
Way go carolyn.,Way to go carolyn.,Carolyn is a very hard worker.,26.997638919385032,0.8274205,Carolyn is a very smart person.,Carolyn is a very hard worker..
N he looked student sort student type but keep.,N he looked like a student sort of a student type but venicely kept.,N he looked student sort student type but keep.,55.72273548535325,0.9507284,N he looked student sort student type but he keep.,N he looked student sort student type but he kept.
Does mother feed chicks.,How does a mother feed a penguin chick.,mother hens feed their chicks,29.612511613118592,0.8525676,yes,yes
She would not give them for world.,She would not give them up for the world.,She loved them so much.,15.211968181325203,0.85288525,She loved them very much.,She loved them too much.
Simon sons jonah do you love me these.,Simon son of jonah do you love me more than these.,Simon sons jonah do you love me these.,63.39083805216277,0.92922425,Simon sons jonah do you love me these.,Simon sons jonah do you love me these?
But power is to measure.,But power is difficult to measure.,"Power can be measured by watts, kilowatts, or megawatts.",25.43412052666903,0.81384075,"Power can be measured by watts, kilowatts, megawatts, or gigawatts","Power can be measured by watts, volts, or amps."
And this go sixtysix days.,And that went on for sixtysix days.,And this go sixtysix days.,51.708490474930635,0.9454485,And this go sixtysix days.,And this go sixtysix days.
See i heard you.,See i never heard you.,I'm going to get my ear pierced.,15.585984517992522,0.6394372,I'm going to get my ear pierced at the end of the month.,I'm going to get my ear pierced at the end of the week.
He had sliders.,He had the sliders.,He put them on the grill.,15.20358013735527,0.8302846,He slid the sliders down the slide.,He slid the sliders down the rails.
Uh that we do need drink.,Uh that we do need to drink.,Uh that we do need drink.,77.55039464084746,0.9775417,Uh that we do need to drink.,Uh that we do need drink
Israelite have become much for us.,The israelites have become much too numerous for us.,Israelite are a great people.,18.561113509483903,0.7636221,Israelite are a lot of people.,Israelite are a great people and we want them to succeed.
Well little kids do x.,Well the little kids do not x.,Well little kids do x.,56.31193490392005,0.88265073,Well little kids do x x x x x x x x x x ,Well little kids do x x x x x x x x x x
No i say.,No i said maybe.,"It's ok, i say.",13.59305243986407,0.70954347,"It's ok, i tell her.","It's ok, i'm good."
You know what i am talking.,You know what i am talking about.,I am talking about you.,52.597982128567324,0.83454525,I am talking about you and me.,I'm a little nervous.
We miss it.,So we miss it.,It was a great time.,9.722222222222223,0.6886258,It was a good time.,It's gone.
You stay here.,You stay here.,I'll go to the store.,17.328221398388433,0.70604455,I'll go to the hospital.,I'll go.
Well we will keep you posted.,Well we will keep you posted on.,It's a long story.,7.064341893300482,0.6731618,Hopefully it will work out.,Hopefully it will work out well for you.
Yeah have be less than or to two thirds.,Yeah have is less than or equal to negative two thirds.,I'm pretty sure that's what it's supposed to be.,14.130513716146023,0.69556165,I'm pretty sure that's what it's supposed to say.,I'm pretty sure that's what it's supposed to mean.
How cases you packe.,How many cases you packed.,You can use a variety of cases for packing your goods. The most common type of case is a hard case.,20.528395845571858,0.8155929,You can use a variety of cases for packing your goods. The most common type of case is a st,"You can use a variety of cases for packing your goods. The most common type of case is a hard case,"
Those gives me more lift him.,That gives me more lift to him.,Those are the kind of people that I want to be around.,15.36623950714479,0.73070776,Those are the kind of people that I like to be around.,Those are the kind of people that I want to be.
Oh it is what you have want.,Oh it is just what you have always wanted.,I'm going to give it to you.,9.070938251430693,0.7257489,I'm going to give it to you now.,I'm going to get it.
And it was ready come and we take it.,And it was ready to come off and we took it off.,It was ready come and we take it.,37.83119552685451,0.8518932,It was ready come and we took it.,It was ready come and we take it..
We have a.,We have a.,We have a lot of money.,60.0251079939593,0.82189846,We have a lot of a.,We are going to eat a.
Like you share.,Like you share.,Like you share.,100.0,1.0000001,I'll share what I've got.,I'll share too.
Reach person our kingdoms.,To reach people for his kingdom.,Reach person our kingdoms.,36.70178739208681,0.8519617,Reach the person our kingdoms.,Reach person our kingdom.
Black guys laugh.,The black guy laughed.,The white guy laughs too.,38.90882726955598,0.8315395,The white guy laughs.,The white guy yells.
Now way do it be all bent.,Now the traditional way to do it is not all bent over.,I don't want it to be all bent.,20.643237079414728,0.77364254,I don't want it to be bent.,I don't want it to be all bent up.
Hey you know might have gotten.,Hey you never know might have gotten.,I'm sorry. I'm so sorry. I'm so sorry. I'm so sorry.,4.016064257028113,0.6613138,I'm sorry. I'm so sorry. I'm so sorry. I'm so sorry. I',I'm sorry. I'm so sorry. I'm so sorry. I'm sorry. I'm
We will get a napkin.,Oh now we will get a napkin.,We need to clean up the spilled juice.,12.761589799882122,0.7541846,We need to clean up the spill.,We need to clean our hands.
You hate start out ten ofclock.,You hate to start out at ten ofclock.,You're a night owl.,9.923075850140876,0.696321,You're a morning person.,You're a night person.
And all animal go to lake.,And so all the animals went to the lake.,Then all animal go to the lake.,45.19732549616822,0.96083105,Then all animal go to lake.,Then all animal go to the lake
And she go.,And she goes.,I don't know if I'll ever see her again.,11.043164354742538,0.748157,I don't know if I'll ever see you again.,I don't know if I'll see her again.
I know glen have like get dates computer.,I know glen has to like get dates through the computer.,Glen is a computer nerd.,20.37073095526224,0.8651952,Glen is a computer genius.,Glen is a computer whiz.
I am hurt.,I am so hurt.,I was slapped in the face.,8.19672131147541,0.76612306,I was slapped in the face by a stranger.,I was slapped in the face by a friend.
Oh mason give me a chri,Oh mason gave me uh like a chri.,mason give me a chri mason give me a chri mason give me ,33.8736697925758,0.88694537,mason give me a chri mason give me a chri,mason give me a chri mason give me a chri mason
Toilet sheet later.,Toilet sheets later.,I'm going to the bathroom.,11.674280327749983,0.824561,I'm going to the bathroom now.,I'm going to use it to wipe the toilet.
Because there be holes counter.,Because there is no hole in the counter at all.,It's a bad idea to put a hole in the counter.,44.35235433993945,0.7953864,It's a bad idea to put holes in the counter.,It's a bad idea to put a hole in the counter top.
Policy she take on their husband.,Because of the policy she took out on her husband.,She's a bit of a snob when it comes to insurance.,14.019505927596148,0.7558236,She's a bit of a snob when it comes to men.,She's a bit of a snob.
And people went see what have happened.,And the people went out to see what had happened.,It was a huge explosion.,8.37309455942496,0.74616647,It was a very interesting story.,It was a huge explosion that destroyed the city.
I did hear any followup.,I did not hear any followup.,I was disappointed with the outcome of the election.,14.825080601712862,0.711815,I was disappointed with the outcome of the debate.,I was disappointed with the outcome.
Had those happen before.,Never had that happen before.,I think I'm getting too old for that.,14.500387607936883,0.6560582,I think I'm getting too old for this.,I think I'm getting old.
You look much arike like yeah.,You look so much arike like yeah.,Arike is a cute girl.,12.29092575949959,0.7862451,Arike,Arike likes you.
I have not eaten since i eat foods todays.,I have not eaten since i ate that chinese food today.,I have not eaten since I ate foods todays.,55.36238862081559,0.9279642,I have not eaten since I eat foods todays.,I have not eaten in a long time.
You do sell that kind things here.,You do not sell that kind of thing here.,I want to buy a new hat.,8.073533439418627,0.6840676,I want to buy a new car.,I want to buy some.
This you know it will balance if you dons.,That then you know it will never balance if you don.,This you know it will balance if you dons.,62.063809188811106,0.8321055,This you know it will balance if you don't.,This you know it will balance if you don't.
Well it be it is connect right now.,Well it is not it is not connected up right now.,Well it be it is connect right now.,47.844078210427874,0.8075613,Well it be it is connect right now.,Well it be it is connect.
I would carry my own paperworks.,I would not carry my own paperwork.,I would rather be able to look at them.,20.047680537749944,0.6450602,I would rather have my own documents.,I would rather be able to look at them later.
She was see good any.,She was able to see the good in any.,She was the most beautiful woman in the room.,26.616713440980583,0.71674263,She was the most beautiful girl in the room.,She was the most beautiful girl in her class.
He is try,Look there he goes again he is trying.,to get a good grade on the test so he can graduate.,17.453280852738857,0.7386807,to get a good grade on the test so that he can graduate.,to get a good grade on the test so he can get the money.
We do have guiders.,We do not have a guider.,We just need to hire more of them.,13.877988755907264,0.5965727,We just need to make sure that they are properly trained.,We just need to make sure that they are on the job.
Okay i do see you.,Okay i did not see you.,I'm just getting used to it.,10.57507377732097,0.6539599,I'm just getting used to this.,I'm just getting used to it. I'm going to get used to it.
Good we had such nice day.,Good we had such a nice day.,I'm glad I got to see you.,8.525113388207627,0.78150713,I'm glad I was able to go.,I'm glad I was able to go out.
Jerk me you.,Jerk me to you.,I don't give a fuck.,7.8125,0.6860666,I don't give a shit if you jerk me.,I don't give a fuck about you.
I have yeah that be good.,I usually have yeah that is good.,I want to go to the beach for a couple of days.,13.372661970670514,0.6377288,I want to go to the beach.,I want to go to the beach for a while.
Times it come up i would punch.,Every time it come up busy i would punch redial.,I'm going to punch it in the face.,13.954456507096518,0.7385452,I'm going to punch it.,I'm a ninja.
I say jesus.,I said jesus.,"I say jesus, and I say jesus, and I say jesus, and I say jes",21.852914481425298,0.885787,"I say jesus, and I say jesus, and I say jesus.","I say jesus, and I say jesus, and I say jesus, and i say je"
He come end of barn jumped a fourandahalffeet gate.,He came out the end of the barn jumped a fourandahalffoot gate.,He was a very fast horse.,6.238109716829145,0.78790843,He was a fast horse.,He was a very good horse.
Besides thing they already said.,Besides all the things they already said.,I didn't know what else to say.,10.14838235728419,0.7406219,I didn't know what to say.,I didn't know what to do.
You know i know be beaches.,You know all i knew was the beach.,You know i know be beaches.,40.34099710153089,0.8589261,You know i know be beach.,You know i know be beaches
I was go see wilbur but he did.,I was going to see wilbur but he did not.,I went to see wilbur instead.,37.91877330703183,0.9052192,I went to see wilbur.,I went to see a movie instead.
The other things you can do deck be.,Now the other thing you can do with this deck is.,You can do things like build a deck with it.,32.59530462018068,0.89964044,You can do things like build a deck with wood.,You can do things like build a.
Only heat you have in this room is one register there.,The only heat you have in this room is that one register over there.,You can't afford a furnace.,5.15847721287314,0.7736961,You can't afford a central air conditioner.,You can't afford a central air system.
What do you do.,So what do you do.,You are a nurse.,6.133006727113191,0.7329663,You are a nanny.,You are a nanny
Marleen have something.,Marleen had something wrong.,Marleen have a lot of money.,34.43486023074031,0.81699204,Marleen have a lot of things.,Marleen have a lot of something.
I be lot of things that be go on.,I am aware of a lot of the things that are going on.,I be have a lot of things that be go on.,42.466144763860946,0.82346404,I be have a lot of things to do.,I be have a lot of things that be going on.
But it hurt.,But it hurts.,I knew it was the right thing to do.,11.748445058742224,0.6232324,I knew it was the right thing to do for him.,I knew it was the right decision.
We are go be,We are going to be t.,", we are go be, we are go be, we are go be, we are go be ",24.212314457767018,0.878906,", we are go be, we are go be, we are go be, we are go be",", we are go be, we are go be, we are go be."
And i say hey look we are all code.,And i said hey look we are all within the code.,And she says oh no i'm not i'm a human being.,12.840735847454882,0.68093264,And she says oh no i'm not i'm a human.,And she says oh no i'm not i'm a person.
Think of exponentials.,Think of exponentials.,"If you multiply a number by itself, you get a new number that is exponentially larger than the original number.",30.371693620946065,0.8652904,"If you multiply a number by itself, you get a new number that is exponentially larger.","If you multiply a number by itself, you get a new number that is exponentially larger than the original."
Okay and these will make tapes copy.,Okay and this will make a superior tape copy.,Okay and these will make tapes copy.,49.34794549135216,0.8892758,Okay and these will make tapes copy..,Okay and these will make tapes copy. Yeah.
Well there be be pittsburgh.,Well there is the more famous is pittsburgh.,Well there be be pittsburgh.,47.55512828777653,0.9097818,Well there be be pittsburgh.,Well there be be Pittsburgh.
Um we have marriages get.,Also um we have the marriage get away.,Um we have marriages get.,44.958176380340745,0.88102925,Um we have marriages.,Um we have marriages get
Because this wall is eventually go come.,Because this wall is eventually going to come out.,Because this wall is eventually go come.,76.26680106464597,0.9419298,Because this wall is eventually go come down.,Because this wall is eventually go come.
Mothers took the babies put baby put moses in water.,The mother took the baby put the baby put moses in the water.,Mothers took the babies put baby put moses in water.,57.16742385552494,0.9476688,Mothers put the babies in the water.,Mothers took the babies put baby in water.
Yeah i go threehundred pounds days.,Yeah i go through about threehundred pounds a day.,yeah i go threehundred pounds days.,59.42346972591653,0.9261677,yeah i go threehundred pounds a day.,yeah i go threehundred pounds day.
And making it a straight shirt.,And just making it a straight shirt.,And making it a straight shirt.,80.1917789592964,0.9893204,And making it a shirt.,And making it a straight shirt!
Well then see that is thing.,Well then see that is another thing.,I'll be right back.,7.399817850637523,0.6644101,I'll be right there.,I'll be right there with you.
Just ahead you are do alright.,Just yogo ahead you are doing alright.,Just ahead you are do alright.,62.61051741179363,0.9063443,Just ahead you are do alright,Just ahead you are do alright you are do alright.
Because she be looking the windows.,Because she was looking out the window.,Because she be looking the windows.,62.12074855210174,0.9488396,Because she be looking the windows.,Because she be looking the windows
Do we have look at ones i be.,Why do we have to look at the one i am on.,do we have look at ones i be.,38.83622060413497,0.81377286,do we have look at ones i be,do we have a look at ones i be.
I learn lots from snake.,I learned a lot from that snake.,Snake is a great teacher.,16.345907124975863,0.8592023,Snake is a good teacher.,Snake is a very wise animal.
And i am get.,And i am getting out of here.,i am get.,20.363377136319734,0.75980324,i want to get the tan i have always wanted.,i want to get the tan i want to get.
We put four pillows your knees.,We put four pillows under his knees.,We put four pillows on your knees.,63.87111061891535,0.9154043,We put four pillows your knees.,We put four pillows under your knees.
Well they have band night.,Well they have a different band every night.,They will be playing for the crowd.,12.8230341895291,0.73765236,They will be playing a lot of music.,They will be playing a lot of songs.
When we turn.,When we turn.,We turn on the light.,31.678819358511305,0.80517364,We turn on the lights.,We turn.
I thought those was funny myself.,I thought that was pretty funny myself.,I laughed at the jokes.,12.314398835709547,0.8306376,I laughed at the jokes on the show.,I laughed at the jokes on the website.
Think things be working.,Think things are working out pretty good.,Think things be getting better.,35.895031521279144,0.83837056,I'm going to try to get some sleep.,I'm going to try to get some sleep tonight.
I be start dishwasher.,I am starting the dishwasher.,I be putting dishes in the dishwasher.,56.31931295075297,0.9105419,I be putting dishes in.,I be putting dishes in there.
I mean they do stuff.,I mean they do stuff like.,They have to get up and go to work.,14.48036237642601,0.6994773,They have to get up and go to school.,They have to get up and go to work and stuff.
This mother know what she be doing.,And it does not say here that she devised a plan but believe me this mother knew what she was doing.,This mother be a great cook.,13.431178096124716,0.7662405,This mother be a good cook.,This mother be a good mother.
Live and learn.,Live and learn.,I'm not going to let this happen again.,11.03921681653985,0.7615789,I'm not going to let this one get me down.,I'm not going to let this one get away from me.
Positions in order have wife.,Position in order to have a wife.,"husband, wife, wife, wife, wife, wife, wife, wife, wife",10.93873690778473,0.7936188,"husband, wife, wife, wife, wife, wife, wife, wife","husband, wife, wife, husband, wife, wife, wife, wife, wife"
At he is sitting its feet i pet him.,At least he is not sitting on his feet when i pet him now.,He is a cat.,4.017706546989671,0.7740829,He is a dog.,He is my dog.
Well it is coming off windings,Well it is coming off as a winding.,"I can see it coming, and I can see that it is coming off the windings.",50.58680536512627,0.7472575,"I can see it coming, and I can see that it is coming off the windings.","I can see it coming, and I can see that it is coming off the windings, but it is still"
I of want hang out though.,I still kind of want to hang out though.,I don't want to be alone.,18.782608537929775,0.8027534,I don't want to go to the beach.,I don't want to go to the mall.
I can think of word.,I can never think of that word.,emollient,4.587155963302752,0.7081814,emollient.,emo.
You do lot research it.,You did an awful lot of research on it.,You decide to write a book about it.,18.294539835794247,0.7520293,You decide to write a paper on it.,You decide to write a book.
And i do like men auburns hair.,And i do not like men with like auburn hair.,And i do like men auburns hair.,44.78768153132126,0.8336748,And i do like men auburns hair,And i do like men auburn's hair.
Before i graduate.,Not before i graduate.,I need to find a job.,9.96376811594203,0.74387497,I need to find a new job.,I need to find a job in my field.
Guys came and hhe was.,Some guy came out and hhe was.,he was very happy to see them because he had been waiting for them for a long time.,17.871275378256264,0.77011585,he was very happy to see them because he had been waiting a long time for them to come.,he was very happy to see them because he had been waiting a long time for them to arrive.
Does your fear keep you deep relationships one.,Does your fear keep you from deep personal relationships with one another.,two. three. four.,6.290409951664875,0.61804926,two. three. four.,two. three. four. five.
But he do it on way u back.,But he did it on the way u back too.,He do it when he get home.,11.851133970357688,0.79579294,He do it when he get drunk.,He do it when he get out the car.
It turns spouses i get.,It turns out as a spouse i get in free.,It turns spouses i get.,38.279797388605566,0.786322,It turns spouses i get it.,It turns spouses i get it
Threehundred two week.,Threehundred every two weeks.,Threehundred two week.,62.64425322107269,0.90594697,Threehundred two.,Threehundred two.
It is curse sin.,It is cursed by sin.,It is a sin.,24.660743132047784,0.84559405,It is a sin to lie.,It is a sin to eat meat.
Who is going hold account.,Who is going to hold the account.,The bank,3.6565820277327568,0.83049786,Bill,The banker
Does tartar sauce go cajun spice.,Does tartar sauce go with cajun spices.,no,3.73134328358209,0.73306084,no,yes
Technology uh anything past hhas.,This technology out of most of uh anything in the past hhas.,Technology uh anything past hhas.,48.20182554703053,0.82910085,Technology uh anything past has.,Technology uh anything past hhas
There they are.,There they are.,They are in the bathroom.,40.65872652143013,0.707415,They're in a corner of the room.,They're in a box on the floor.
I will have caesar salad.,I will have a caesar salad.,I want to eat healthy.,10.336912730132743,0.7828031,I am hungry.,I want to try something new.
And i stood.,And i stood.,i was a lioness.,7.861635220125786,0.7622895,i looked at my mother and my father.,i looked at my mother.
Or you look peeps hole.,Or you look out that peep hole.,Peeps hole look peeps hole look peeps hole look peeps hole look pe,18.42354423539916,0.8590747,Peeps hole look peeps hole look peeps hole look peeps hole.,Peeps hole look peeps hole look peeps hole look peeps hole
I scrape it.,I just scrape it.,I put it on the floor.,11.49949838611184,0.78703207,I put it in the garbage.,I put it in a bag.
They have get,At least they have got.,a lot of sleep because they have to get up early in the morning to go to work.,31.0195933574335,0.6772654,a lot of sleep because they have to get up early in the morning.,a lot of sleep because they have to get up early in the morning to go to school.
Which be what you are saying.,Which is also what you are saying.,Which be what you are saying.,68.19506111895441,0.9208211,Which be what you are saying.,Which be what you be saying.
Do look me tone voices.,Do not look at me in that tone of voice.,"Do look me tone voices, do look me tone voices, do look me tone voices, do look me tone voices, do",21.093798732407482,0.8079942,Do look me tone voices.,"Do look me tone voices, do look me tone voices, do look me tone voices, do look me tone voices."
She be get good course and.,She is got some good courses and.,She be get good course and.,44.771992306872846,0.9179381,She be get good course.,She be get good course and a good job.
He would cut his nose spite her faces.,He would cut off his nose to spite his face.,He was very spiteful.,15.747575009701546,0.87690043,He was very cruel.,He was very angry.
Every time they had ball.,Every time they had the ball.,They threw it to each other.,17.150217074470486,0.7579249,They threw it back and forth.,They threw it to the other team.
Without having worry it.,Without having to worry about it.,I can do what I want to do.,9.544306166370356,0.7736974,I can do what I want.,I can go to sleep at night.
Aw you will need.,Aw so you will need.,"Aw, you will need, you will need, you will need, you will need, you will need, you will",37.261881414131906,0.9199966,"Aw, you will need, you will need, you will need, you will need, you will need.","Aw, you will need, you will need, you will need, you will need, you will need"
There is a lines though guilts and responsibility.,There is a fine line though between guilt and responsibility.,Guilts is the result of a wrong done. Responsibility is the result of a wrong done.,36.00099426324013,0.89858717,Guilts is the result of a wrong done. Responsibility is the result of a right done.,Guilts is the result of a wrong done. Responsibility is the result of a wrong done to someone.
I wonder what her history.,I wonder what her personal history.,I think she has a lot of it.,13.723827327753096,0.7594187,I think she has a lot of experience.,I think she might be a ghost.
Any one them will do.,Any one of them will do.,"The car, the bus, or the train.",9.252664098068584,0.7737529,"The car, the truck, or the bus.","The car, the truck, or the van."
I want go see kalamazoo symphony sometime.,I want to go see the kalamazoo symphony sometime.,I'm a big fan of classical music.,8.772946898532878,0.7897092,I am a big fan of classical music.,I am a big fan of music.
It do matter you can keep her hand grip.,It does not matter you can keep your right hand grip.,You can keep her hand grip if you can keep her hand grip.,40.11151082868174,0.81305885,You can keep her hand grip.,You can keep her hand grip if you can keep her hand grip on your hand.
You said you never made horseshoes.,You said you never made the horseshoes.,I always make horseshoes.,36.59478651083355,0.7078769,I always make horseshoes with my dad.,I always make horseshoes with my friends.
And that backache just go.,And that backache just about went away.,And that backache just go.,59.240543421474044,0.93856084,And that backache just go,And that backache just go.
I am go complain.,I am not going to complain.,I have a headache.,4.0453074433656955,0.71240944,I am going to complain about my homework.,I am going to complain about my grades.
He asked question establish it.,He asked those questions to establish it.,He wanted to know the answer to his question.,31.238367428903445,0.84857225,He wanted to know the answer.,He wanted to know the answer to it.
We collect money.,We collect monies.,We put it in a box.,8.620198335803032,0.7474772,We put it in the envelope.,We put it in a safe.
Divide it half.,Divide it in half.,Take one half and place it on a chopping board.,18.58248909197574,0.8819853,Take one half and cut it in half.,Take one half and place it on a chopping block.
Drive him cart.,Driving him with a cart.,I'll drive him cart.,24.601117170544732,0.8993845,I'll drive him.,I'll drive him cart for you.
He has theories draw at art parallels.,He in here has some theories drawing at least art historical parallels.,He is an artist.,7.327676195429464,0.7636939,He is a very observant person.,He is a very creative person.
He awokeded silences.,He awokeded at the silence.,He awoked silences.,52.21020929585326,0.91426814,He awoked the silences.,He awoked silences in the night.
Well who set that.,Well who sets that up.,I don't know.,4.016064257028113,0.7276163,I didn't set it.,I don't know
And uh outcome will probably be to what you had.,And uh the outcome will probably be pretty close to what you had before.,"Uh, you'll have a better chance of getting what you want.",20.063532330648016,0.76555645,"Uh, you'll have a better chance of getting a job.","Uh, you'll have a better life."
He should have.,He should have.,John never apologized for hurting my feelings.,11.828067977429445,0.6643038,John never apologized for his actions.,John never apologized for hurting the girl.
Reach ground your wrapping arm,Reach for the ground with your wrapping arm.,Reach ground your wrapping arm your wrapping arm your wrapping arm your wrapping arm your wrapping arm your wrapping arm your wrapping arm your wrapping,36.04428289598353,0.93549967,Reach ground your wrapping arm your wrapping arm your wrapping arm your wrapping arm your wrapping arm your wrapping arm your wrapping arm,Reach ground your wrapping arm your wrapping arm your wrapping arm your wrapping arm your wrapping arm your wrapping arm your wrapping arm.
As far as what be going.,As far as what is going on.,I'm going to the gym.,16.61270266139369,0.6514945,I'm going to the mall.,I'm going to the gym for an hour.
So it save.,So it saves.,"I am going to put it in the fridge, and then I am going to eat it.",7.518928844051081,0.7036892,"I am going to put it in the fridge, and then I am going to eat it for lunch.","I am going to put it in the fridge, and then I am going to eat it for dinner."
I think there would be a slight chances it being negative.,I think there would be a slight chance of it being a false negative.,I'm worried about the outcome.,9.210008391599601,0.74038744,I'm worried about the test.,I'm afraid of the outcome.
So they have s,So they have a special s.,sat on the floor and sat on the floor and sat on the floor and sat on,10.125825942627735,0.65972614,sat on the floor and sat on the floor and sat on the floor.,sat on the floor and sat on the floor and sat on the floor and they sat
I can relate.,I cannot relate.,I had a hard time getting a date when I was in high school.,14.06515086450337,0.7020021,I had a hard time getting a date when I was in college.,I had a hard time getting a date when I was in high school too.
Well be color you can wear it everything.,Well black is such a good color you can wear it with everything.,Well be color you can wear it everything.,55.21879152367091,0.8932806,Well be color you can wear it everything.,Well be color you can wear it with everything.
But why is it important a democracies person participate.,But why is it important in a democracy for the people to participate.,It is important because if they don't participate they don't have a say in what happens.,37.26103020345595,0.8805361,It is important because if they don't participate they don't have a voice.,It is important because if they don't participate they don't have a say in what happens to their country
I will not question or i.,I will not question or i not.,I will not question or i.,83.53371891855593,0.97325164,I will not question you.,I will not question or a.
We try not.,We try not.,We try not to worry about things that are out of our control.,38.48767260162595,0.81322783,We try not.,We try not to let our kids watch too much TV.
Has do bar generation.,Has to do with the bar generation.,Has do bar generation.,54.11578936962774,0.9112845,Has done bar generation.,Has done bar generation for years.
I want get these books.,I want to get these books.,I need to save up for them.,13.69465329991646,0.8089596,I need to save up money for them.,I need to save up money.
Well i like this ponies.,Well i really like this pony.,Well i like this ponies.,53.56761718527303,0.9256201,Well i like this ponies.,Well i like this ponies
Because you should pass a clubs so that person.,Because you should always pass a club so that the person.,You should not pass a clubs so that person.,49.67830095226905,0.8746135,You should not pass a clubs.,You should not pass a clubs so that person..
So i eat local foods and get ill.,So i eat the local food and get deathly ill.,I am a foreigner in a foreign country.,9.273938875450472,0.7604087,I am a foreigner in a foreign land.,I am a foreigner in a foreign place.
Put it auto reverse.,Put it on continuous auto reverse.,I'll get it out of here.,15.871628255544248,0.6911245,I'll get it out of the way.,I'll get it.
You know these is.,You know that is fine.,You know these is.,47.7186302223461,0.759112,You know these is.,You know these is a lot.
And just see.,And just see.,I'm going to be able to make a lot of new friends.,8.097599924481399,0.6479846,I'm going to be able to make a difference.,I'm going to be able to make a lot of new friends here.
See if he could help problem.,To see if he could help with the problem.,I asked him if he could help me with the problem.,73.64652951124519,0.9224397,I asked him if he could help with the problem.,I asked him if he could help me with my problem.
That that be it was.,That that is physically where it was.,It was.,10.189392885858993,0.7787694,It was.,It was the be it was.
It is it is difficult.,It is it is really difficult.,It is difficult to get out of bed in the morning.,36.30155584907598,0.74453914,It is hard to find a job.,It is difficult to get out of bed in the morning when you're sick.
Know fells place pretty.,Know fell into place pretty good.,Know fells place pretty.,58.00367079507238,0.75255156,Know fells place pretty,Know fells place pretty.
Well i have either got sinus.,Well i have either got a sinus.,I haven't got a cold.,17.761570497515493,0.73187125,I have a cold or a sinus infection.,I have a cold.
I am pass three sthree card.,So i am passing three sthree cards.,I'm a poker player.,6.313131313131315,0.75832963,I am going to win.,I am a very lucky person.
They use live in valencia california.,They used to live in valencia california.,They use to live in valencia california.,89.47369440987333,0.9985986,They used to live in valencia california.,They use to live in valencia california and now they live in valencia 
They have got office nappa.,They have got an office here in nappa.,They are a very comfortable pair of shoes.,20.246459642985705,0.69010293,They are going to work on it.,They are going to work.
I do realize it.,I did not realize it.,I just can't help it.,12.017973856209153,0.6892335,I just can't believe I've waited so long to find out.,I just can't believe I've waited so long.
Do i think those thought guys be over there.,No sooner did i think this thought guys were over there.,no i don't think those thought guys be over there.,54.28389272340155,0.8633998,no i don't think those thought guys be over there,no i don't think so.
Well it be to do eye.,Well it is easier to do naked eye.,Well it be to do eye.,29.90461780937506,0.74635035,Well it be to do eye.,Well it be to do eye.
Yeah i bet.,Yeah i bet.,I'm sure he's a great guy.,10.375999256367354,0.7698013,I'm sure he's a nice guy.,I'm sure he's a good guy.
No they are.,No they are.,They are very beautiful.,36.852577464407425,0.74864686,They are the best.,They are very beautiful and talented.
Only i have not had ice cubes september.,Only i have not had ice cubes here since september.,I have not had ice cubes september.,62.038027589015265,0.94780743,I have not had ice cubes since I was a kid.,I have not had ice cubes since I was a child.
You mean ones that i.,You mean the one that i.,haven't seen before?,8.915054231734377,0.6865643,haven't seen?,haven't seen in awhile?
I would like to go dinner.,I would like to go out to dinner though.,I would like to go to a restaurant.,45.21630399557872,0.9026516,I would like to go to the restaurant.,I am hungry.
There he go.,There he goes again.,He's walking down the street.,15.436845123286242,0.73313165,"He's walking down the street, carrying a suitcase.","He's walking down the street, carrying a box."
I do remember any them.,I do not remember any of them.,I have a lot of them.,26.54086989746638,0.681546,I have a lot of pictures of them.,I have a lot of friends.
And then like.,And then like.,And then like.,100.0,1.0000002,And then like.,"And then like, like."
And ceiling fall down already.,And also the ceiling fell down already.,I'm a little bit scared.,9.376185680886847,0.6520888,I'm a little afraid.,I'm a little bit scared about that.
He he sort get hook that.,He he sort of got hooked on that.,"He's a fisherman, so he knows what he's doing.",16.62646765390101,0.6846001,"He's a fisherman, so he knows what he's talking about.",He's a fisherman.
